Id,Plant,Rework Station,Rework Activity,Defect Location,Defect Type,Pseudo Defect,Week,Rework Duration
84860,Ingolstadt,A0021,Polished,Seat back left,Dirt,0,3,1.0
84861,Ingolstadt,A0087,Polished,Drivers seat,Clip loose,0,1,10.0
84862,Sindelfingen,A0087,Polished,Trunk inner upper,Paint drops,0,5,1.0
84863,Ingolstadt,S3513,Polished,Digital dashboard middle,Dirt,0,1,1.0
84864,Sindelfingen,A0100,Polished,Trunk inner upper,Dirt,0,10,90.0
84865,Ingolstadt,S9845,Polished,Seat back left,Scratch,0,14,30.0
84866,Ingolstadt,S9845,Polished,Digital dashboard left,Scratch,1,8,5.0
84867,Sindelfingen,S9845,Checked OK,Digital dashboard left,Paint drops,0,1,5.0
84868,Sindelfingen,M8439,Polished,Digital dashboard middle,Clip loose,1,4,1.0
84869,Ingolstadt,S3513,Checked OK,Front door right,Part sticks out,0,1,30.0
84870,Sindelfingen,SP8471,Checked OK,Drivers seat,Part missing,0,11,3.0
84871,Sindelfingen,A0100,Cleaned,Trunk inner upper,Paint drops,0,8,40.0
84872,Munich,S9845,Checked OK,Trunk inner left,Dirt,0,14,20.0
84873,Sindelfingen,SP8471,Part replaced,Trunk inner upper,Elektriks defect,1,6,10.0
84874,Sindelfingen,M8439,Cleaned,Trunk inner upper,Part missing,0,13,1.0
84875,Ingolstadt,A0087,Checked OK,Roof liner right,Screw loose,0,3,120.0
84876,Sindelfingen,A0089,Grinded,Windscreen,Screw loose,1,2,90.0
84877,Munich,S9845,Part replaced,Seat back left,Scratch,1,10,75.0
84878,Sindelfingen,S5123,Cleaned,Windscreen,Clip loose,0,9,10.0
84879,Sindelfingen,S5123,Cleaned,Windscreen,Label missing,0,2,1.0
84880,Ingolstadt,S5123,Checked OK,Windscreen,Label missing,0,2,5.0
84881,Munich,A0008,Polished,Windscreen,Scratch,1,12,1.0
84882,Ingolstadt,S9845,Polished,Digital dashboard middle,Cable missing,0,5,75.0
84883,Ingolstadt,A0021,Polished,Tailgate front,Screw loose,0,1,150.0
84884,Ingolstadt,A0100,Part replaced,Digital dashboard left,Dirt,1,2,30.0
84885,Ingolstadt,A0021,Part replaced,Nothing specified,Scratch,0,12,75.0
84886,Sindelfingen,A0008,Polished,Digital dashboard left,Dirt,0,14,1.0
84887,Munich,S3513,Polished,Nothing specified,Clip loose,0,1,120.0
84888,Munich,S4213,Polished,Drivers seat,Cable missing,0,6,10.0
84889,Sindelfingen,A0021,Polished,Digital dashboard middle,Paint drops,0,11,1.0
84890,Ingolstadt,M8439,Checked OK,Trunk inner upper,Scratch,0,2,45.0
84891,Ingolstadt,S4213,Part replaced,Trunk inner left,Part missing,0,7,120.0
84892,Munich,A0087,Polished,Seat back left,Screw loose,0,6,1.0
84893,Sindelfingen,M7120,Grinded,Drivers seat,Elektriks defect,1,12,10.0
84894,Munich,SP8471,Polished,Tailgate front,Elektriks defect,1,3,90.0
84895,Sindelfingen,S5123,Polished,Trunk inner upper,Part missing,0,10,1.0
84896,Ingolstadt,A0021,Polished,Drivers seat,Cable missing,1,5,30.0
84897,Munich,A0089,Polished,Drivers seat,Part missing,0,13,1.0
84898,Ingolstadt,S5123,Polished,Digital dashboard left,Dent,1,7,1.0
84899,Sindelfingen,SP8471,Polished,Glove compartment inner,Scratch,1,4,30.0
84900,Sindelfingen,A0089,Polished,Trunk inner upper,Elektriks defect,0,4,10.0
84901,Sindelfingen,A0087,Cleaned,Front door right,Clip loose,0,10,30.0
84902,Sindelfingen,S9842,Polished,Windscreen,Clip loose,0,3,2.0
84903,Ingolstadt,A0021,Dent repaired,Trunk inner left,Paint drops,0,13,15.0
84904,Ingolstadt,M3417,Polished,Drivers seat,Elektriks defect,0,4,5.0
84905,Munich,S5123,Checked OK,Drivers seat,Paint drops,0,9,90.0
84906,Ingolstadt,M4719,Polished,Nothing specified,Dirt,0,10,1.0
84907,Sindelfingen,SP8471,Cleaned,Front door right,Polishing error,0,10,1.0
84908,Munich,A0021,Part replaced,Nothing specified,Elektriks defect,0,11,30.0
84909,Ingolstadt,S5123,Part replaced,Trunk inner upper,Polishing error,0,9,30.0
84910,Ingolstadt,A0087,Part replaced,Trunk inner upper,Clip loose,0,1,5.0
84911,Munich,M3471,Polished,Seat back left,Part missing,0,2,1.0
84912,Ingolstadt,A0087,Cleaned,Nothing specified,Cable missing,0,8,1.0
84913,Sindelfingen,A0003,Cleaned,Trunk inner upper,Scratch,1,7,10.0
84914,Sindelfingen,S4213,Polished,Glove compartment inner,Part missing,0,7,1.0
84915,Munich,S9845,Polished,Seat back left,Scratch,0,12,40.0
84916,Munich,A0008,Polished,Digital dashboard middle,Paint drops,0,14,20.0
84917,Sindelfingen,A0100,Grinded,Front door right,Elektriks defect,1,1,1.0
84918,Munich,S9845,Polished,Nothing specified,Polishing error,0,10,1.0
84919,Munich,A0089,Polished,Windscreen,Clip loose,0,11,1.0
84920,Sindelfingen,SP8471,Cleaned,Trunk inner upper,Clip loose,0,9,1.0
84921,Munich,S4213,Checked OK,Roof liner right,Paint drops,0,2,75.0
84922,Sindelfingen,S4213,Dent repaired,Digital dashboard left,Label missing,0,6,10.0
84923,Munich,A0087,Part replaced,Trunk inner upper,Scratch,0,13,1.0
84924,Munich,S5123,Part replaced,Trunk inner left,Scratch,0,9,40.0
84925,Munich,S4213,Part replaced,Glove compartment inner,Paint drops,0,12,3.0
84926,Sindelfingen,A0021,Cleaned,Seat back left,Scratch,0,2,1.0
84927,Munich,S3513,Part replaced,Seat back left,Clip loose,0,13,10.0
84928,Munich,S9845,Part replaced,Nothing specified,Part missing,1,5,25.0
84929,Ingolstadt,SP8471,Polished,Tailgate front,Dent,1,7,40.0
84930,Sindelfingen,A0008,Part replaced,Roof liner right,Label missing,1,3,1.0
84931,Munich,S5123,Polished,Windscreen,Paint drops,0,2,30.0
84932,Sindelfingen,A0087,Polished,Seat back left,Clip loose,0,6,1.0
84933,Munich,M9348,Dent repaired,Digital dashboard middle,Scratch,0,4,5.0
84934,Ingolstadt,S9845,Grinded,Drivers seat,Part missing,0,2,1.0
84935,Ingolstadt,S9845,Polished,Drivers seat,Scratch,1,12,1.0
84936,Sindelfingen,S9845,Polished,Nothing specified,Scratch,0,8,90.0
84937,Ingolstadt,M9348,Checked OK,Trunk inner upper,Part missing,0,12,1.0
84938,Sindelfingen,A0087,Polished,Windscreen,Dent,1,3,1.0
84939,Munich,A0003,Part replaced,Front door right,Clip loose,0,2,45.0
84940,Ingolstadt,SP8471,Part replaced,Trunk inner upper,Clip loose,1,5,20.0
84941,Sindelfingen,S9845,Part replaced,Drivers seat,Part missing,0,14,20.0
84942,Sindelfingen,M8439,Polished,Drivers seat,Paint drops,0,6,10.0
84943,Munich,A0087,Part replaced,Nothing specified,Label missing,0,12,10.0
84944,Munich,A0008,Part replaced,Nothing specified,Paint drops,1,8,1.0
84945,Ingolstadt,A0021,Polished,Glove compartment inner,Scratch,0,3,10.0
84946,Munich,M7120,Cleaned,Seat back left,Paint drops,0,1,160.0
84947,Sindelfingen,A0021,Polished,Trunk inner left,Scratch,0,5,30.0
84948,Munich,S9845,Polished,Trunk inner left,Clip loose,1,12,45.0
84949,Munich,S3513,Polished,Seat back left,Dent,1,6,1.0
84950,Sindelfingen,M8439,Polished,Digital dashboard left,Clip loose,0,11,1.0
84951,Munich,S3513,Part replaced,Glove compartment inner,Screw loose,0,10,1.0
84952,Ingolstadt,A0089,Polished,Digital dashboard left,Scratch,0,9,30.0
84953,Ingolstadt,S3513,Polished,Seat back left,Polishing error,0,12,10.0
84954,Sindelfingen,M4719,Checked OK,Glove compartment inner,Elektriks defect,0,1,5.0
84955,Ingolstadt,A0089,Checked OK,Trunk inner upper,Part missing,1,11,1.0
84956,Munich,SP8471,Checked OK,Trunk inner left,Cable missing,0,1,1.0
84957,Munich,SP8471,Polished,Roof liner right,Paint drops,0,11,1.0
84958,Sindelfingen,S4213,Cleaned,Nothing specified,Clip loose,1,8,1.0
84959,Ingolstadt,A0021,Polished,Trunk inner upper,Elektriks defect,0,9,1.0
84960,Sindelfingen,S9845,Polished,Seat back left,Dent,0,10,20.0
84961,Ingolstadt,S4213,Polished,Digital dashboard middle,Paint drops,0,5,45.0
84962,Ingolstadt,A0089,Polished,Tailgate front,Paint drops,0,6,5.0
84963,Sindelfingen,SP8471,Polished,Digital dashboard middle,Paint drops,0,5,25.0
84964,Munich,S3513,Part replaced,Digital dashboard middle,Scratch,1,11,30.0
84965,Munich,S5123,Polished,Seat back left,Part missing,0,2,30.0
84966,Munich,A0087,Polished,Drivers seat,Cable missing,0,13,1.0
84967,Sindelfingen,S9845,Checked OK,Nothing specified,Scratch,0,5,1.0
84968,Ingolstadt,M3417,Checked OK,Glove compartment inner,Scratch,1,7,1.0
84969,Munich,A0089,Polished,Roof liner right,Scratch,0,2,120.0
84970,Munich,A0089,Polished,Front door right,Dent,0,4,20.0
84971,Munich,S3513,Checked OK,Trunk inner upper,Dent,0,12,5.0
84972,Ingolstadt,M8439,Part replaced,Drivers seat,Part missing,0,14,90.0
84973,Munich,A0087,Polished,Front door right,Part sticks out,0,4,5.0
84974,Ingolstadt,S9845,Part replaced,Trunk inner upper,Scratch,0,6,45.0
84975,Sindelfingen,A0021,Cleaned,Trunk inner upper,Dirt,0,9,10.0
84976,Ingolstadt,S3513,Part replaced,Trunk inner upper,Scratch,0,13,1.0
84977,Ingolstadt,A0087,Dent repaired,Drivers seat,Scratch,0,2,160.0
84978,Sindelfingen,S9845,Polished,Seat back left,Scratch,1,13,30.0
84979,Munich,SP8471,Part replaced,Trunk inner left,Dent,0,10,30.0
84980,Sindelfingen,S4213,Grinded,Front door right,Polishing error,0,2,2.0
84981,Munich,A0100,Polished,Seat back left,Cable missing,0,14,15.0
84982,Ingolstadt,A0100,Grinded,Front door right,Dent,1,9,1.0
84983,Sindelfingen,S9842,Polished,Roof liner right,Paint drops,0,3,1.0
84984,Ingolstadt,A0087,Polished,Digital dashboard middle,Clip loose,0,1,1.0
84985,Sindelfingen,M3417,Part replaced,Nothing specified,Screw loose,0,5,1.0
84986,Sindelfingen,S9845,Polished,Roof liner right,Polishing error,0,4,5.0
84987,Ingolstadt,SP8471,Cleaned,Trunk inner upper,Clip loose,0,14,35.0
84988,Munich,A0003,Dent repaired,Digital dashboard left,Clip loose,1,14,60.0
84989,Munich,SP8471,Polished,Nothing specified,Dent,1,8,1.0
84990,Munich,A0087,Polished,Front door right,Label missing,0,6,30.0
84991,Ingolstadt,A0100,Part replaced,Windscreen,Part missing,0,12,10.0
84992,Sindelfingen,S9845,Polished,Front door right,Label missing,0,8,5.0
84993,Sindelfingen,S5123,Part replaced,Seat back left,Clip loose,0,12,40.0
84994,Ingolstadt,S9842,Checked OK,Drivers seat,Screw loose,0,12,30.0
84995,Sindelfingen,M9348,Checked OK,Glove compartment inner,Clip loose,0,3,1.0
84996,Munich,S9845,Polished,Digital dashboard left,Scratch,0,8,5.0
84997,Munich,S5123,Grinded,Trunk inner upper,Polishing error,0,7,2.0
84998,Munich,A0087,Dent repaired,Drivers seat,Dent,0,10,1.0
84999,Munich,A0087,Grinded,Nothing specified,Scratch,0,14,1.0
85000,Ingolstadt,SP8471,Dent repaired,Trunk inner upper,Clip loose,1,7,10.0
85001,Sindelfingen,A0021,Part replaced,Seat back left,Clip loose,0,5,3.0
85002,Ingolstadt,A0008,Polished,Glove compartment inner,Paint drops,0,13,1.0
85003,Sindelfingen,M3471,Polished,Seat back left,Clip loose,0,14,3.0
85004,Sindelfingen,A0021,Polished,Front door right,Clip loose,1,3,10.0
85005,Sindelfingen,S9842,Polished,Digital dashboard middle,Elektriks defect,0,12,1.0
85006,Ingolstadt,A0008,Part replaced,Front door right,Part sticks out,0,12,1.0
85007,Ingolstadt,S4213,Part replaced,Windscreen,Paint drops,1,2,120.0
85008,Sindelfingen,A0008,Polished,Trunk inner upper,Paint drops,0,12,1.0
85009,Munich,S5123,Dent repaired,Drivers seat,Polishing error,0,8,1.0
85010,Ingolstadt,A0087,Part replaced,Tailgate front,Polishing error,0,4,5.0
85011,Ingolstadt,A0087,Cleaned,Digital dashboard middle,Cable missing,0,4,1.0
85012,Munich,SP8471,Dent repaired,Windscreen,Paint drops,1,9,1.0
85013,Ingolstadt,SP8471,Part replaced,Windscreen,Screw loose,1,3,1.0
85014,Ingolstadt,A0087,Cleaned,Drivers seat,Paint drops,0,8,90.0
85015,Munich,S3513,Polished,Digital dashboard left,Dirt,0,11,10.0
85016,Sindelfingen,A0003,Polished,Digital dashboard middle,Scratch,0,14,40.0
85017,Munich,M3417,Polished,Front door right,Screw loose,0,3,90.0
85018,Munich,SP8471,Polished,Trunk inner left,Paint drops,0,8,1.0
85019,Sindelfingen,A0087,Polished,Drivers seat,Scratch,0,11,1.0
85020,Sindelfingen,S9845,Polished,Glove compartment inner,Clip loose,0,11,10.0
85021,Sindelfingen,S9842,Polished,Nothing specified,Polishing error,0,3,1.0
85022,Ingolstadt,S5123,Part replaced,Trunk inner left,Paint drops,0,3,1.0
85023,Ingolstadt,A0021,Part replaced,Windscreen,Clip loose,0,9,30.0
85024,Sindelfingen,S5123,Polished,Digital dashboard middle,Elektriks defect,1,14,120.0
85025,Ingolstadt,S3513,Part replaced,Nothing specified,Clip loose,1,2,15.0
85026,Munich,S3513,Polished,Tailgate front,Dirt,0,14,40.0
85027,Ingolstadt,A0003,Dent repaired,Tailgate front,Scratch,1,7,90.0
85028,Munich,A0100,Dent repaired,Roof liner right,Label missing,1,6,5.0
85029,Sindelfingen,M7519,Part replaced,Trunk inner upper,Part missing,0,7,1.0
85030,Munich,A0003,Polished,Trunk inner upper,Polishing error,0,13,10.0
85031,Munich,A0008,Polished,Nothing specified,Dirt,1,14,1.0
85032,Ingolstadt,A0021,Part replaced,Glove compartment inner,Label missing,0,12,30.0
85033,Ingolstadt,A0008,Polished,Tailgate front,Polishing error,0,3,10.0
85034,Sindelfingen,S3513,Cleaned,Digital dashboard left,Dirt,0,2,5.0
85035,Sindelfingen,A0087,Part replaced,Seat back left,Part missing,0,1,1.0
85036,Ingolstadt,A0100,Polished,Front door right,Clip loose,0,8,1.0
85037,Munich,A0003,Checked OK,Trunk inner left,Dent,0,13,30.0
85038,Sindelfingen,A0008,Part replaced,Drivers seat,Part sticks out,0,13,10.0
85039,Ingolstadt,A0100,Polished,Seat back left,Scratch,0,14,20.0
85040,Ingolstadt,S4213,Polished,Tailgate front,Cable missing,0,10,10.0
85041,Sindelfingen,SP8471,Cleaned,Nothing specified,Elektriks defect,0,13,20.0
85042,Ingolstadt,A0100,Checked OK,Drivers seat,Dent,0,7,5.0
85043,Ingolstadt,A0003,Polished,Drivers seat,Scratch,0,6,1.0
85044,Ingolstadt,A0021,Grinded,Drivers seat,Scratch,0,6,2.0
85045,Ingolstadt,A0021,Part replaced,Trunk inner left,Dent,1,14,30.0
85046,Munich,A0021,Checked OK,Glove compartment inner,Clip loose,0,14,1.0
85047,Ingolstadt,A0003,Polished,Digital dashboard middle,Paint drops,0,1,20.0
85048,Munich,A0100,Polished,Nothing specified,Dirt,0,8,45.0
85049,Ingolstadt,A0021,Polished,Glove compartment inner,Polishing error,1,4,1.0
85050,Munich,S9842,Part replaced,Drivers seat,Polishing error,0,7,1.0
85051,Munich,S9842,Grinded,Nothing specified,Cable missing,0,14,1.0
85052,Ingolstadt,S3513,Checked OK,Tailgate front,Clip loose,0,5,90.0
85053,Ingolstadt,S9845,Polished,Nothing specified,Part sticks out,0,8,10.0
85054,Sindelfingen,A0100,Checked OK,Glove compartment inner,Part missing,0,9,120.0
85055,Munich,A0087,Polished,Digital dashboard middle,Dent,0,8,120.0
85056,Ingolstadt,A0089,Part replaced,Digital dashboard middle,Clip loose,0,5,10.0
85057,Sindelfingen,S4213,Polished,Digital dashboard middle,Clip loose,0,12,1.0
85058,Ingolstadt,S4213,Cleaned,Trunk inner upper,Part missing,0,4,1.0
85059,Ingolstadt,S9842,Polished,Digital dashboard middle,Scratch,0,8,5.0
85060,Ingolstadt,S9845,Polished,Nothing specified,Cable missing,0,5,15.0
85061,Sindelfingen,A0089,Polished,Glove compartment inner,Part missing,0,4,1.0
85062,Ingolstadt,S9842,Grinded,Digital dashboard left,Clip loose,1,8,10.0
85063,Ingolstadt,S3513,Polished,Drivers seat,Polishing error,0,2,5.0
85064,Munich,S4213,Polished,Tailgate front,Clip loose,0,8,1.0
85065,Ingolstadt,SP8471,Polished,Digital dashboard left,Part sticks out,1,5,2.0
85066,Sindelfingen,S3513,Polished,Seat back left,Part missing,0,14,20.0
85067,Sindelfingen,S9845,Grinded,Digital dashboard left,Scratch,1,6,30.0
85068,Ingolstadt,SP8471,Cleaned,Glove compartment inner,Part missing,0,14,1.0
85069,Sindelfingen,A0100,Polished,Roof liner right,Scratch,1,4,60.0
85070,Munich,A0003,Polished,Roof liner right,Part missing,0,12,1.0
85071,Ingolstadt,S9845,Polished,Front door right,Clip loose,0,11,10.0
85072,Ingolstadt,S3513,Cleaned,Trunk inner upper,Scratch,0,1,1.0
85073,Ingolstadt,SP8471,Cleaned,Nothing specified,Dirt,0,1,1.0
85074,Ingolstadt,M3417,Polished,Glove compartment inner,Part missing,0,10,30.0
85075,Munich,A0008,Checked OK,Tailgate front,Polishing error,0,13,2.0
85076,Sindelfingen,A0089,Part replaced,Seat back left,Part missing,1,11,2.0
85077,Sindelfingen,A0008,Dent repaired,Drivers seat,Paint drops,0,10,120.0
85078,Ingolstadt,M9348,Polished,Front door right,Elektriks defect,0,10,1.0
85079,Ingolstadt,A0021,Checked OK,Tailgate front,Polishing error,0,10,1.0
85080,Sindelfingen,A0021,Polished,Trunk inner left,Clip loose,0,7,5.0
85081,Munich,SP8471,Grinded,Tailgate front,Dirt,0,13,1.0
85082,Munich,A0089,Polished,Windscreen,Dirt,0,12,240.0
85083,Munich,M3417,Polished,Seat back left,Paint drops,0,5,30.0
85084,Munich,A0021,Polished,Seat back left,Dirt,0,7,5.0
85085,Ingolstadt,A0100,Polished,Windscreen,Part missing,0,1,45.0
85086,Sindelfingen,A0087,Polished,Glove compartment inner,Dirt,0,8,1.0
85087,Munich,M3471,Part replaced,Glove compartment inner,Paint drops,0,7,1.0
85088,Sindelfingen,S3513,Cleaned,Tailgate front,Polishing error,0,14,1.0
85089,Sindelfingen,A0089,Polished,Seat back left,Polishing error,1,14,60.0
85090,Sindelfingen,A0089,Grinded,Digital dashboard left,Cable missing,0,5,1.0
85091,Sindelfingen,A0021,Checked OK,Drivers seat,Clip loose,0,10,1.0
85092,Ingolstadt,A0021,Cleaned,Nothing specified,Cable missing,0,5,1.0
85093,Sindelfingen,S3513,Part replaced,Trunk inner upper,Elektriks defect,0,6,10.0
85094,Sindelfingen,S9845,Cleaned,Nothing specified,Cable missing,0,8,30.0
85095,Sindelfingen,M9348,Polished,Seat back left,Scratch,0,3,1.0
85096,Sindelfingen,A0089,Checked OK,Digital dashboard middle,Scratch,0,1,30.0
85097,Ingolstadt,S4213,Grinded,Seat back left,Paint drops,0,2,1.0
85098,Sindelfingen,A0003,Cleaned,Drivers seat,Clip loose,0,8,1.0
85099,Ingolstadt,M8439,Grinded,Trunk inner upper,Polishing error,0,14,1.0
85100,Munich,S9845,Polished,Drivers seat,Part sticks out,1,1,1.0
85101,Ingolstadt,S3513,Polished,Windscreen,Scratch,1,11,5.0
85102,Munich,S4213,Checked OK,Drivers seat,Label missing,0,6,1.0
85103,Munich,A0008,Cleaned,Roof liner right,Screw loose,1,14,90.0
85104,Munich,SP8471,Part replaced,Drivers seat,Scratch,0,10,1.0
85105,Munich,S5123,Polished,Seat back left,Paint drops,0,14,8.0
85106,Ingolstadt,A0087,Grinded,Drivers seat,Scratch,0,7,1.0
85107,Munich,S5123,Polished,Trunk inner upper,Cable missing,0,7,10.0
85108,Ingolstadt,A0087,Polished,Windscreen,Scratch,0,13,5.0
85109,Sindelfingen,A0087,Part replaced,Nothing specified,Dirt,0,4,1.0
85110,Ingolstadt,S5123,Grinded,Nothing specified,Dent,0,4,1.0
85111,Ingolstadt,S3513,Polished,Nothing specified,Clip loose,0,3,1.0
85112,Munich,A0021,Polished,Drivers seat,Part sticks out,0,4,35.0
85113,Sindelfingen,A0021,Polished,Seat back left,Clip loose,1,1,1.0
85114,Ingolstadt,S9845,Polished,Windscreen,Part missing,0,12,1.0
85115,Ingolstadt,A0089,Checked OK,Windscreen,Paint drops,0,10,110.0
85116,Munich,M8439,Checked OK,Tailgate front,Part missing,0,13,90.0
85117,Ingolstadt,A0087,Polished,Digital dashboard middle,Polishing error,0,10,45.0
85118,Ingolstadt,M8439,Polished,Glove compartment inner,Part missing,1,5,10.0
85119,Munich,S4213,Polished,Digital dashboard middle,Part sticks out,0,8,25.0
85120,Ingolstadt,S5123,Part replaced,Trunk inner upper,Clip loose,0,5,5.0
85121,Ingolstadt,S5123,Polished,Nothing specified,Scratch,0,2,275.0
85122,Sindelfingen,A0100,Part replaced,Drivers seat,Clip loose,0,13,1.0
85123,Munich,A0100,Cleaned,Trunk inner upper,Screw loose,0,12,1.0
85124,Ingolstadt,M8439,Dent repaired,Nothing specified,Part sticks out,0,9,25.0
85125,Sindelfingen,S3513,Cleaned,Drivers seat,Scratch,0,3,10.0
85126,Sindelfingen,S4213,Checked OK,Roof liner right,Clip loose,0,9,1.0
85127,Munich,S9845,Dent repaired,Nothing specified,Cable missing,1,10,1.0
85128,Ingolstadt,S9845,Part replaced,Nothing specified,Clip loose,0,13,1.0
85129,Sindelfingen,A0021,Grinded,Roof liner right,Scratch,0,7,20.0
85130,Sindelfingen,S3513,Polished,Glove compartment inner,Paint drops,0,5,1.0
85131,Munich,A0087,Part replaced,Roof liner right,Paint drops,1,14,2.0
85132,Sindelfingen,A0087,Polished,Roof liner right,Polishing error,0,5,15.0
85133,Sindelfingen,S3513,Checked OK,Nothing specified,Clip loose,0,5,1.0
85134,Ingolstadt,S9842,Polished,Trunk inner upper,Paint drops,0,2,1.0
85135,Ingolstadt,SP8471,Cleaned,Front door right,Screw loose,0,6,10.0
85136,Munich,S5123,Polished,Front door right,Clip loose,0,10,1.0
85137,Sindelfingen,A0089,Polished,Roof liner right,Scratch,0,11,10.0
85138,Munich,A0087,Cleaned,Glove compartment inner,Elektriks defect,0,5,90.0
85139,Ingolstadt,S5123,Dent repaired,Drivers seat,Part missing,0,12,30.0
